1,0.364308964,-0.016966546,0.848574402,-0.17246791,0.56005637,0.834103049,0.885745219,0.471566153,0.55018014,0.147462685,0.327493405,0.669928516,0.590967124,0.483935981,0.58457485,0.631234667,0.491020583,-0.014403704,-0.158987601,0.75618707,0.440302825,0.413816102,0.837722984,0.649897549,0.83260604,0.193063111,0.528256093,0.593886417,0.309599216,0.84721486,0.497245153,0.513486842,0.620537127,0.116222899,0.656875179,0.453857561,0.029840001,0.59859824,-0.179850579,-0.147479778,-0.111691884,0.814897283,0.173685164,0.00791773,0.090694361,0.593226442,0.274369711,0.506042238,0.519151457,-0.430425722,0.010826759,0.327563598,0.287540131,0.355874019,0.514272694,0.21203015,-0.060576886,-0.311632777,0.324408251,0.185624287,0.715950451,0.852814117,0.69217511,0.715950451,0.569852776,0.108868129,0.266734468,-0.08410111,0.842717293,0.425485315,0.582625803,0.275020088,0.496690195,0.656436256,0.952143311,0.066932677,-0.121715736,0.91054825,-0.441347457,0.208289742,0.709280462,0.78860077,0.169237707,-0.081909711,0.252008963,0.444353725,0.444353725,0.568017199,0.563483769,0.616065908,0.44216447,0.32974092,0.297672066,-0.166939347,0.84117455,0.283458618,0.281879235,0.878111757,0.426694824,0.497334694,0.271541105,0.527624498,0.600327973,0.448681818,0.87176441,0.813945001,0.721854291,0.527249388,0.382860708,0.326903816,0.569489754,0.470911713,0.312192948,0.20191234,0.101122291,-0.48299734,0.839835733,-0.238951264,0.010031719,0.010031719,0.522518228,-0.02637415,0.287903817,0.782631551,0.287808494,0.243709622,0.501924055,0.379792235,-0.06022852,0.262054106,0.102519193,0.220545001,-0.227228991,-0.011251797,-0.042677114,0.759023977,0.548436303,0.72356944,0.100076766,0.522885413,-0.161363965,-0.084793488,-0.162714841,0.925985268,-0.001725061,0.350455797,-0.098280905,0.50860768,0.653127125,0.820546513,0.630538406,0.902502355,-0.055200885,0.660354068,0.38535377,0.733664967,0.599374614,0.433981532,0.753099222,0.748670762,0.78745179,0.205401239,0.628336795,0.264673313,0.628336795,0.577247469,0.236759428
0.364308964,1,0.765769755,0.147575979,0.602543034,0.895710055,0.553906166,0.329740934,0.815532452,0.302708839,0.665485107,0.638932294,0.406643607,0.597019972,0.73864381,0.819215845,0.753819192,0.764016457,0.410706995,0.380846211,0.22357305,0.62332556,0.515090275,0.291626787,0.827785613,0.692597798,0.577352148,0.716697419,0.848278657,0.950500509,0.244747449,0.36121843,0.417803224,0.846017889,0.497928934,0.74946423,0.587477197,0.418669775,0.42751899,0.222880678,0.472395707,0.734206935,0.316359438,0.392272903,0.732870808,0.930743912,0.708732508,0.91727512,0.450146385,0.575442449,-0.250187493,0.743374162,0.832015606,0.844320933,0.837440733,0.536166134,0.346281308,0.198532858,0.39619131,0.631701835,0.567106491,-0.172912364,0.553100986,0.456330725,-0.172912364,0.713285196,0.860866267,0.739519616,0.803543135,0.074674264,0.76223249,0.671567004,0.961525696,0.675303766,0.566174841,0.436491937,0.786001549,0.662012139,0.313617886,0.543481957,0.858484897,0.808652936,0.480961418,0.728171812,-0.009418327,0.78759259,0.737170699,0.737170699,0.625291118,0.869823903,0.873622391,0.639272313,0.730317811,0.389706603,0.56539129,0.065809964,0.649271585,0.392567208,0.448955127,0.918339969,0.857282633,0.896580763,0.797472276,0.805014685,0.7338258,0.138829624,0.318879885,0.542389987,0.664314774,0.718034369,0.765344398,0.518515159,0.966993231,0.39761787,-0.001598254,0.667385871,0.572075739,0.166814719,0.123658643,0.7492515,0.7492515,0.723313513,0.736696913,0.566423994,0.57890984,0.575532466,0.789025094,0.900430097,0.879518782,0.841771422,0.744195814,0.417869357,0.17084014,-0.071659512,0.482758289,0.342844496,0.25228003,0.390097911,0.28483219,0.690759241,0.715665498,0.807459578,0.702605401,0.691401853,0.095487675,0.48072931,0.633931913,0.723563652,0.817382215,0.173068697,0.697559447,0.596698787,0.561128625,0.586077705,0.549824823,0.524708093,0.767463204,0.600286004,0.681378732,0.475730088,0.304442189,0.812062697,0.679064946,0.693011113,0.204491318,0.693011113,0.664750528,0.899782696
-0.016966546,0.765769755,1,-0.057291513,0.477707575,0.708407759,0.213130531,0.123485705,0.629967534,-0.010642542,0.845765499,0.177216208,-0.03368336,0.065198387,0.533745215,0.744625572,0.579498129,0.458014021,0.378180854,0.296822018,0.011888297,0.434189132,0.597859319,-0.018667009,0.50721693,0.509051682,0.576728482,0.699500839,0.701906266,0.795300009,-0.060151712,0.431426355,0.176357193,0.410932437,0.673150391,0.225928783,0.623048563,0.154513945,0.096359921,0.173512764,0.348010633,0.62499035,0.153202649,0.109804955,0.704727074,0.761554893,0.717283652,0.801837247,0.569138434,0.538828004,0.076484294,0.557030989,0.60943193,0.788715102,0.852166048,0.024630285,0.190650415,0.167082186,0.582182168,0.5603037,0.609738803,-0.398890922,0.173921004,0.380499681,-0.398890922,0.707370487,0.573240188,0.750344898,0.910739992,-0.216948434,0.634317826,0.587048489,0.753211706,0.409857998,0.471104703,0.116947173,0.797848364,0.92740766,0.068568544,0.530764022,0.842189115,0.622336985,0.200616624,0.475890068,-0.298598053,0.672286262,0.56559485,0.56559485,0.242456898,0.620623757,0.741305843,0.736015464,0.764583206,0.172486939,0.459745235,-0.175300548,0.725439559,0.492875709,0.246380522,0.65102547,0.792287193,0.866384368,0.732653019,0.637141513,0.324290815,-0.110149179,0.213759574,0.382471231,0.426232057,0.809058068,0.823518661,0.555230242,0.749262872,0.006962887,-0.096264108,0.89057677,0.571128685,-0.0445695,-0.014322476,0.857093509,0.857093509,0.729966545,0.620284128,0.689040423,0.378397137,0.621372072,0.581226049,0.560683545,0.786771384,0.611423248,0.377489439,0.487182684,0.071174135,0.01062699,0.655449464,0.444894566,0.122737293,0.249225562,0.31358034,0.747053446,0.71790183,0.792604761,0.765215924,0.783929493,-0.120491656,0.200496665,0.479961868,0.844509442,0.678396618,-0.019500964,0.380155536,0.526471149,0.191151671,0.377877472,0.316254964,0.653017558,0.547152084,0.542550975,0.812195492,0.334863711,0.227141901,0.4880489,0.396054017,0.676244302,0.399159831,0.676244302,0.547521539,0.868982697
0.848574402,0.147575979,-0.057291513,1,-0.034115361,0.446117111,0.770131244,0.915758168,0.27100875,0.5882136,0.037645397,0.304650047,0.496163267,0.456803523,0.501990059,0.510083241,0.620004754,0.420098204,0.211853761,0.096214811,0.832998744,0.311189955,0.435816305,0.880725783,0.616971112,0.724871272,0.401527635,0.5869442,0.56293494,0.087596903,0.91447476,0.474709955,0.619191379,0.527297511,0.15391884,0.527656611,0.633091059,0.084840759,0.588408776,0.062273039,-0.144229497,-0.0859451,0.831500423,0.151883102,0.145006642,-0.025392206,0.603105412,0.24914761,0.612520247,0.628909301,-0.101204442,0.009324863,0.287072199,0.253751384,0.165473104,0.4083694,0.523321649,0.101004195,-0.159543769,0.095311539,0.058535566,0.768070025,0.714088253,0.769490707,0.768070025,0.587625149,0.041185452,0.284723782,-0.135186102,0.823777076,0.157075997,0.692988879,0.097120114,0.448493032,0.708418389,0.900913427,0.12609806,-0.077204126,0.980662125,-0.477091992,0.018888588,0.630421052,0.863920858,-0.060495714,-0.072103096,0.099500126,0.366522176,0.366522176,0.641110565,0.516668378,0.521392189,0.43012491,0.3778189,0.451333879,-0.146163777,0.941836798,0.341626268,0.361430012,0.87970578,0.336174446,0.347459059,0.250945807,0.528933477,0.634762577,0.275775085,0.725589876,0.864830275,0.775740786,0.406294861,0.199023833,0.154570307,0.508122376,0.20500211,0.39685612,0.538406385,0.09385495,-0.574221242,0.909117551,-0.346033484,0.088472817,0.088472817,0.415915411,-0.103956779,0.333310804,0.72621696,0.527124848,0.280306571,0.408659663,0.330396589,-0.186977023,0.15138633,0.360686983,0.440427014,0.088337212,-0.06541075,0.04646089,0.838024125,0.794290165,0.747452453,-0.019338009,0.493637869,-0.20664212,-0.008671662,-0.254930212,0.820412854,-0.204681651,0.116840483,-0.157137438,0.152780022,0.854696337,0.709885717,0.750764024,0.817270025,0.063048695,0.756568256,0.31969676,0.470611499,0.689079572,0.388876039,0.787443947,0.853759812,0.568043604,0.325551581,0.549632785,0.431174898,0.549632785,0.617624359,0.069976003
-0.17246791,0.602543034,0.477707575,-0.034115361,1,0.449342157,0.102063021,-0.092788211,0.374077361,0.209815041,0.338171706,0.671534256,0.203393625,0.479784618,0.505817634,0.350702036,0.496034756,0.675341737,0.836637097,0.82640902,0.127108417,0.319365812,0.232716025,0.120769721,0.557495967,0.173766169,0.661909839,0.427754542,0.524258829,0.566685158,0.093305921,-0.039373818,0.552871328,0.62910661,0.160847363,0.526165259,0.53084998,0.623585281,0.416775172,0.632750733,0.604047584,0.782899117,0.048451615,0.520960659,0.917713071,0.754021095,0.342268222,0.775921317,0.187958369,0.476316014,0.295638947,0.858610312,0.610459957,0.57139885,0.355134529,0.518455051,0.778619312,0.558728258,0.74347063,0.080254374,0.323996681,-0.282120237,0.135533701,0.214443585,-0.282120237,0.349527718,0.869166827,0.629660648,0.670988615,-0.168584889,0.326799815,0.532001951,0.610796931,0.427851517,0.342119394,-0.018811093,0.836530628,0.602073669,0.012561912,0.768606408,0.419276336,0.382647569,0.200977692,0.479826887,0.352658814,0.443020514,0.477037756,0.477037756,0.633418233,0.596025734,0.419130119,0.29035891,0.592884477,0.69564144,0.744766778,-0.069146585,0.424675293,0.262742985,0.080911391,0.707846415,0.405929933,0.696576788,0.475632893,0.550826791,0.589464861,-0.303898183,0.002839171,0.361526074,0.360064929,0.144485465,0.279369053,0.06072677,0.437525216,0.601602506,0.386222731,0.460783049,0.726832827,-0.011455761,0.170769065,0.779325679,0.779325679,0.261315297,0.614865379,0.394149891,0.254984443,0.554957183,0.851709806,0.650898359,0.619646867,0.823842477,0.767847831,0.725507718,0.467367743,0.394391353,0.238648462,0.453832321,0.054387267,0.390662748,-0.103914816,0.475028668,0.341278358,0.863465613,0.830005792,0.673629943,-0.421457303,0.434503857,0.23673816,0.652301032,0.097687522,0.285497222,0.265677138,0.404846939,0.14938251,0.971744668,0.44826634,0.214708071,0.152138233,0.417587422,0.142115975,0.148004713,0.051231389,0.223762268,0.916261698,0.238531218,0.226636891,0.238531218,0.431134544,0.524882422
0.56005637,0.895710055,0.708407759,0.446117111,0.449342157,1,0.812750259,0.54619645,0.652015693,0.266000612,0.547317773,0.666120447,0.486974726,0.485884482,0.700945576,0.832159605,0.755109893,0.671494589,0.300959319,0.290193289,0.453037749,0.424804503,0.477245891,0.557838383,0.865211365,0.832120333,0.724530921,0.853231944,0.941764942,0.776400528,0.520331426,0.652879816,0.485952973,0.845238584,0.582574711,0.793302956,0.750714734,0.516613903,0.360824805,0.361059695,0.451143692,0.653032321,0.558743426,0.180048453,0.686025115,0.75517594,0.86282022,0.87746579,0.541884948,0.612606642,-0.399227153,0.495405661,0.734308938,0.734548419,0.848587864,0.397717645,0.437925117,-0.035401707,0.310903467,0.457490366,0.332855768,0.15242174,0.552118058,0.739655039,0.15242174,0.871178435,0.676349073,0.808297493,0.707972694,0.362968964,0.648371601,0.777144695,0.914483528,0.805366228,0.706298243,0.633930392,0.662595097,0.536619647,0.589173754,0.195890367,0.791082277,0.913302879,0.654465113,0.430997689,-0.324959807,0.577475771,0.737187678,0.737187678,0.685061766,0.838410026,0.900104217,0.756872192,0.787074207,0.300680424,0.251571435,0.292252826,0.57834389,0.317781528,0.700758279,0.802687947,0.802770879,0.824645376,0.921772555,0.865788785,0.52539098,0.358502801,0.61531922,0.690324727,0.50209371,0.808031498,0.75811908,0.624805249,0.916844901,0.434073856,0.092081346,0.645767529,0.265137384,0.374010042,-0.232004761,0.65017573,0.65017573,0.824298808,0.687537188,0.523403741,0.674292957,0.681375417,0.656327757,0.834035891,0.809880324,0.604036036,0.51633687,0.366219976,0.079272638,-0.213312199,0.258894731,0.094077941,0.554929584,0.591580561,0.574907012,0.445052693,0.836989851,0.611943311,0.610368239,0.510932832,0.371895606,0.110428899,0.378423341,0.534105035,0.712450415,0.355331563,0.88002264,0.707868192,0.644820878,0.425524508,0.583623387,0.521354521,0.788196296,0.72262372,0.763378585,0.783770257,0.556788129,0.850799777,0.614076342,0.766383644,0.37774904,0.766383644,0.75906324,0.767338122
0.834103049,0.553906166,0.213130531,0.770131244,0.102063021,0.812750259,1,0.795683648,0.38851944,0.428934932,0.095031093,0.658870384,0.580160172,0.518733763,0.594568831,0.621887384,0.589437851,0.458843837,0.037560281,0.125112171,0.618699024,0.252122516,0.281411593,0.78660048,0.785286601,0.784766716,0.56105865,0.688939377,0.740962684,0.369702073,0.779290063,0.609065609,0.451797245,0.761975486,0.390395846,0.816950805,0.577000614,0.460921804,0.358063379,0.281833488,0.219386999,0.344257518,0.674466036,0.082973946,0.31454095,0.363494392,0.67226443,0.508353445,0.411586899,0.454914124,-0.566283351,0.146282627,0.536757153,0.416104008,0.467132293,0.412843414,0.398166347,-0.213947415,-0.128577844,0.248225951,-0.031734848,0.547034425,0.64260766,0.754648889,0.547034425,0.693190095,0.357702914,0.460719105,0.203751816,0.679570156,0.303758614,0.636587767,0.595813422,0.743725431,0.620599292,0.863655885,0.216360341,0.003487406,0.848021493,-0.281747327,0.412181052,0.77501527,0.841866726,0.131976774,-0.316698128,0.273562092,0.521079494,0.521079494,0.697906832,0.653551915,0.682749694,0.493644123,0.456495175,0.191699402,-0.090317095,0.604275592,0.316609137,0.141041646,0.820073158,0.530216508,0.476876855,0.427723051,0.719132754,0.71914852,0.350516012,0.596747434,0.744653602,0.653508834,0.358265966,0.494057744,0.388507364,0.487571331,0.610545691,0.480973144,0.231795915,0.182494561,-0.238205661,0.603150509,-0.33642723,0.176351109,0.176351109,0.56971622,0.376369599,0.209819316,0.62820426,0.547161694,0.357296779,0.654671525,0.475563681,0.208060018,0.264014777,0.102729714,0.067841561,-0.238561765,-0.094198419,-0.201800474,0.700549238,0.706584312,0.630379183,-0.006959606,0.609860443,0.087676403,0.144806469,-0.036748687,0.694684726,-0.123966406,0.128102237,-0.009146371,0.444971047,0.514618746,0.896089928,0.630196458,0.775139682,0.142123365,0.588530897,0.211822541,0.634508937,0.597864463,0.536744671,0.858529939,0.674328686,0.787746457,0.430278905,0.560098406,0.240634239,0.560098406,0.632777417,0.332142683
0.885745219,0.329740934,0.123485705,0.915758168,-0.092788211,0.54619645,0.795683648,1,0.516735511,0.71722344,0.211827186,0.260665744,0.391600764,0.52322087,0.697370083,0.710871919,0.704284948,0.438569284,0.121410892,0.082841691,0.662293282,0.553519011,0.617429619,0.725949466,0.716103704,0.800025466,0.355677409,0.660836235,0.616199816,0.291617927,0.752873578,0.397489745,0.453546594,0.578386438,0.331476462,0.535743601,0.563823445,-0.071399819,0.566520605,-0.156662339,-0.220875261,0.015343499,0.71176003,0.235678843,0.123451709,0.167176319,0.640524268,0.308929514,0.688424213,0.655343259,-0.135813878,0.136715415,0.507144032,0.48183545,0.279122463,0.444961719,0.319271316,0.141329721,-0.261938444,0.448646654,0.268507065,0.529464572,0.84492431,0.649455874,0.529464572,0.627666009,0.150622346,0.229490114,-0.01896563,0.645651895,0.261938723,0.691773947,0.250574049,0.428666611,0.66451376,0.962488926,0.17384104,0.038542607,0.935809579,-0.353384604,0.236980024,0.695490141,0.937439924,0.181532824,-0.03410533,0.404335234,0.407519402,0.407519402,0.589427515,0.648628074,0.681127307,0.452283817,0.357533029,0.349335881,0.017829737,0.824341011,0.564692397,0.527433986,0.822681137,0.477184492,0.5147184,0.375363361,0.591802747,0.725294473,0.393505056,0.643144258,0.760712531,0.704256521,0.621872898,0.31257554,0.287356769,0.580257722,0.378209094,0.254150118,0.385150426,0.153320605,-0.471223195,0.80979611,-0.09268543,0.139008665,0.139008665,0.470257911,-0.026766383,0.41351972,0.719427609,0.593752307,0.322806556,0.543005556,0.46504552,-0.052388489,0.221686351,0.290792423,0.435772489,0.141732712,0.224638705,0.206978251,0.665780945,0.756993651,0.671597332,0.188915668,0.527959144,-0.141074484,-0.028972644,-0.205888152,0.793470573,-0.004410768,0.39686443,-0.059674038,0.441371716,0.665307131,0.700619766,0.786260086,0.908612164,0.002831737,0.799157485,0.365257513,0.599169276,0.665164732,0.606620682,0.693588003,0.78268687,0.7269567,0.282020646,0.635444009,0.296120832,0.635444009,0.634773239,0.262465079
0.471566153,0.815532452,0.629967534,0.27100875,0.374077361,0.652015693,0.38851944,0.516735511,1,0.503874307,0.701743947,0.314705098,0.214519394,0.598177794,0.808260572,0.887825385,0.851295216,0.71910682,0.369769949,0.200218998,0.220192946,0.932747704,0.723545828,0.221236138,0.742717449,0.712793922,0.2381809,0.582691353,0.700089828,0.917017618,0.220627609,0.22191502,0.358010744,0.7027842,0.504133667,0.528596046,0.530580007,-0.119970374,0.599417299,-0.187604893,0.179769699,0.359002424,0.341946252,0.423366772,0.465359899,0.751593682,0.637926928,0.718115337,0.717648832,0.675264757,-0.000689116,0.685652638,0.782908017,0.901386008,0.660616964,0.553497322,0.217209001,0.426676965,0.126164125,0.890701952,0.806396906,-0.160228844,0.78691952,0.352188744,-0.160228844,0.674146483,0.651120939,0.484407548,0.503671138,0.096202468,0.802057296,0.666878196,0.641963845,0.501153715,0.652157145,0.527758892,0.706995324,0.642617377,0.393142019,0.503843783,0.613129931,0.771490661,0.568070826,0.887727743,0.280915464,0.874481804,0.759031437,0.759031437,0.580537638,0.88163828,0.863791599,0.635858977,0.641486592,0.497930462,0.670857211,0.293682299,0.796725351,0.615514248,0.484258186,0.859797677,0.905745776,0.82393209,0.598585903,0.786704825,0.775782881,0.238797765,0.347407573,0.565280085,0.916021574,0.568174711,0.743910076,0.700797541,0.809817086,0.304934355,0.199060736,0.628848338,0.402282035,0.336871593,0.409301948,0.675017277,0.675017277,0.680419925,0.448730833,0.79061414,0.657552328,0.570679397,0.76958589,0.840253546,0.899365938,0.640405315,0.687150605,0.520798008,0.399385564,0.163911735,0.79562277,0.649929276,0.230485468,0.444459989,0.33002873,0.854505667,0.68569388,0.573324478,0.545546751,0.466026787,0.224429079,0.710247344,0.936957574,0.698600968,0.866873552,0.294321717,0.571868346,0.730563746,0.735116751,0.392064025,0.729756602,0.650716693,0.819340874,0.685068956,0.750291714,0.334021219,0.464318194,0.847599511,0.500330364,0.785793501,0.097298502,0.785793501,0.739144734,0.885760203
0.55018014,0.302708839,-0.010642542,0.5882136,0.209815041,0.266000612,0.428934932,0.71722344,0.503874307,1,0.18612423,0.297367883,0.35767594,0.809111878,0.773178338,0.541949587,0.613395708,0.565455368,0.451522122,0.525988497,0.420787712,0.712624111,0.654929936,0.43023722,0.685610944,0.461014397,0.332558844,0.491396504,0.39893026,0.290285234,0.434391141,-0.284754338,0.473677049,0.568132654,-0.049456645,0.502705996,0.268694657,-0.035675593,0.734768126,-0.26408218,-0.373473296,0.217556973,0.326555835,0.787380751,0.245336198,0.312840241,0.287555892,0.246307809,0.363331698,0.624308228,0.280375454,0.542156129,0.654011406,0.501149274,-0.008786561,0.791480725,0.3726338,0.656645191,-0.061978658,0.431964754,0.452190449,0.122890488,0.788095111,0.161979144,0.122890488,0.188959744,0.433797795,0.002551536,0.03237099,0.214801752,0.076201661,0.528071494,0.199265125,0.041630843,0.281493595,0.712959606,0.249206017,0.016596232,0.586851646,0.025943552,0.244094562,0.359323774,0.761647856,0.360808321,0.552913188,0.6301859,0.098015544,0.098015544,0.510401983,0.600977432,0.494038537,-0.015294155,0.073178978,0.585575822,0.443211832,0.544475564,0.636367525,0.711920746,0.364825815,0.584463003,0.345982904,0.329209371,0.388336325,0.594915343,0.695550097,0.217774083,0.248509632,0.455285146,0.781536557,-0.139513217,-0.095674206,0.07260716,0.18500236,0.178334229,0.306820843,-0.101901529,-0.207845253,0.575433621,0.396298936,0.138490106,0.138490106,0.00899444,-0.165056436,0.202236682,0.493789253,0.458552881,0.450767643,0.549233656,0.355542596,0.178080279,0.586670833,0.398380487,0.814743504,0.629832647,0.311602177,0.569518481,0.183043991,0.522922136,0.09723355,0.335359124,0.076839039,0.011466556,-0.06908759,-0.078713968,0.336331768,0.353032009,0.544142338,-0.073834126,0.285962698,0.499127934,0.306408436,0.556022589,0.735194481,0.378601953,0.788760614,0.120108911,0.264784775,0.33537,0.240958113,0.172545385,0.276844806,0.44426999,0.503606124,0.275540687,0.132094386,0.275540687,0.287758858,0.140273306
